source_chunk,response_index,port_call_id,port_code,vessel_type_code
port_calls__20250106T000000Z__20250107T000000Z.json,43,3194708,FINLI,70
port_calls__20250106T000000Z__20250107T000000Z.json,44,3194709,FINLI,70
port_calls__20250106T000000Z__20250107T000000Z.json,45,3194849,FIVAA,20
port_calls__20250106T000000Z__20250107T000000Z.json,46,3194962,FIKTK,70
port_calls__20250106T000000Z__20250107T000000Z.json,47,3194964,FIINK,70
port_calls__20250106T000000Z__20250107T000000Z.json,48,3195139,FITOR,70
port_calls__20250106T000000Z__20250107T000000Z.json,49,3195210,FIKOK,70
port_calls__20250106T000000Z__20250107T000000Z.json,50,3195232,FIUKI,70
port_calls__20250106T000000Z__20250107T000000Z.json,51,3195257,FIMHQ,20
port_calls__20250106T000000Z__20250107T000000Z.json,52,3195287,FIMHQ,20
port_calls__20250106T000000Z__20250107T000000Z.json,53,3195329,FINLI,80
port_calls__20250106T000000Z__20250107T000000Z.json,54,3196007,FIKEM,90
port_calls__20250106T000000Z__20250107T000000Z.json,55,3196135,FISKV,80
port_calls__20250106T000000Z__20250107T000000Z.json,56,3196157,FIKTK,70
port_calls__20250106T000000Z__20250107T000000Z.json,57,3196168,FIRAU,70
port_calls__20250106T000000Z__20250107T000000Z.json,58,3196190,FIKTK,83
port_calls__20250106T000000Z__20250107T000000Z.json,59,3196209,FISKV,81
port_calls__20250106T000000Z__20250107T000000Z.json,60,3196233,FIKEM,70
port_calls__20250106T000000Z__20250107T000000Z.json,61,3196329,FIRAA,95
port_calls__20250106T000000Z__20250107T000000Z.json,62,3196331,FIRAA,94
port_calls__20250106T000000Z__20250107T000000Z.json,63,3196384,FIVEI,10
port_calls__20250106T000000Z__20250107T000000Z.json,64,3196520,FIPRS,70
port_calls__20250106T000000Z__20250107T000000Z.json,65,3196573,FIPRS,60
port_calls__20250106T000000Z__20250107T000000Z.json,66,3196634,FITKU,90
port_calls__20250106T000000Z__20250107T000000Z.json,67,3196756,FIVEI,90
port_calls__20250106T000000Z__20250107T000000Z.json,68,3196757,FIVEI,90
port_calls__20250106T000000Z__20250107T000000Z.json,69,3196837,FIKAS,70
port_calls__20250106T000000Z__20250107T000000Z.json,70,3196861,FIANK,60
port_calls__20250106T000000Z__20250107T000000Z.json,71,3196903,FIANK,70
port_calls__20250106T000000Z__20250107T000000Z.json,72,3196937,FIANK,60
port_calls__20250106T000000Z__20250107T000000Z.json,73,3196993,FIHKO,99
port_calls__20250107T000000Z__20250108T000000Z.json,1,3177431,FIHEL,40
port_calls__20250107T000000Z__20250108T000000Z.json,2,3177885,FIHKO,40
port_calls__20250107T000000Z__20250108T000000Z.json,3,3180300,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,4,3184196,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,5,3185024,FILAN,20
port_calls__20250107T000000Z__20250108T000000Z.json,6,3185031,FINLI,20
port_calls__20250107T000000Z__20250108T000000Z.json,7,3185057,FILAN,20
port_calls__20250107T000000Z__20250108T000000Z.json,8,3185165,FINLI,20
port_calls__20250107T000000Z__20250108T000000Z.json,9,3185193,FILAN,20
port_calls__20250107T000000Z__20250108T000000Z.json,10,3185200,FILAN,20
port_calls__20250107T000000Z__20250108T000000Z.json,11,3188882,FILAN,20
port_calls__20250107T000000Z__20250108T000000Z.json,12,3188915,FIMHQ,20
port_calls__20250107T000000Z__20250108T000000Z.json,13,3189231,FIMHQ,20
port_calls__20250107T000000Z__20250108T000000Z.json,14,3189408,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,15,3189445,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,16,3189472,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,17,3189512,FIHEL,40
port_calls__20250107T000000Z__20250108T000000Z.json,18,3189536,FIHEL,40
port_calls__20250107T000000Z__20250108T000000Z.json,19,3190525,FIKTK,81
port_calls__20250107T000000Z__20250108T000000Z.json,20,3190776,FITKU,20
port_calls__20250107T000000Z__20250108T000000Z.json,21,3190927,FITKU,20
port_calls__20250107T000000Z__20250108T000000Z.json,22,3192465,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,23,3192479,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,24,3193564,FIRAU,83
port_calls__20250107T000000Z__20250108T000000Z.json,25,3193612,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,26,3193614,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,27,3193618,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,28,3193648,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,29,3193650,FIHEL,20
port_calls__20250107T000000Z__20250108T000000Z.json,30,3193743,FIRAU,40
port_calls__20250107T000000Z__20250108T000000Z.json,31,3194622,FINLI,40
port_calls__20250107T000000Z__20250108T000000Z.json,32,3194664,FIRAU,80
port_calls__20250107T000000Z__20250108T000000Z.json,33,3194686,FIKTK,70
port_calls__20250107T000000Z__20250108T000000Z.json,34,3194851,FIVAA,20
port_calls__20250107T000000Z__20250108T000000Z.json,35,3194958,FIKNT,70
port_calls__20250107T000000Z__20250108T000000Z.json,36,3194965,FIHEL,50
port_calls__20250107T000000Z__20250108T000000Z.json,37,3194990,FIRAU,70
port_calls__20250107T000000Z__20250108T000000Z.json,38,3195008,FIHEL,95
port_calls__20250107T000000Z__20250108T000000Z.json,39,3195049,FITOR,70
port_calls__20250107T000000Z__20250108T000000Z.json,40,3195108,FIRAU,50
port_calls__20250107T000000Z__20250108T000000Z.json,41,3195203,FIUKI,70
port_calls__20250107T000000Z__20250108T000000Z.json,42,3195208,FIKOK,40
port_calls__20250107T000000Z__20250108T000000Z.json,43,3195219,FISKV,80
port_calls__20250107T000000Z__20250108T000000Z.json,44,3195223,FIKTK,70
port_calls__20250107T000000Z__20250108T000000Z.json,45,3195316,FIKTK,70
port_calls__20250107T000000Z__20250108T000000Z.json,46,3195317,FIKTK,50
port_calls__20250107T000000Z__20250108T000000Z.json,47,3195321,FINLI,70
port_calls__20250107T000000Z__20250108T000000Z.json,48,3196003,FIPRS,70
port_calls__20250107T000000Z__20250108T000000Z.json,49,3196019,FIKTK,83
port_calls__20250107T000000Z__20250108T000000Z.json,50,3196058,FIKEM,81
port_calls__20250107T000000Z__20250108T000000Z.json,51,3196101,FIHEL,50
port_calls__20250107T000000Z__20250108T000000Z.json,52,3196107,FIVAA,20
port_calls__20250107T000000Z__20250108T000000Z.json,53,3196127,FIKTK,70
port_calls__20250107T000000Z__20250108T000000Z.json,54,3196148,FITOR,70
port_calls__20250107T000000Z__20250108T000000Z.json,55,3196163,FISKV,80
port_calls__20250107T000000Z__20250108T000000Z.json,56,3196164,FISKV,80
port_calls__20250107T000000Z__20250108T000000Z.json,57,3196226,FIANK,83
port_calls__20250107T000000Z__20250108T000000Z.json,58,3196234,FIKEM,90
port_calls__20250107T000000Z__20250108T000000Z.json,59,3196330,FIKEM,70
port_calls__20250107T000000Z__20250108T000000Z.json,60,3196355,FIHEL,91
port_calls__20250107T000000Z__20250108T000000Z.json,61,3196404,FIRAU,70
port_calls__20250107T000000Z__20250108T000000Z.json,62,3196620,FIPOR,60
port_calls__20250107T000000Z__20250108T000000Z.json,63,3196904,FIHEL,70
port_calls__20250107T000000Z__20250108T000000Z.json,64,3196934,FIVEI,90
port_calls__20250107T000000Z__20250108T000000Z.json,65,3196951,FIRAA,95
port_calls__20250107T000000Z__20250108T000000Z.json,66,3196958,FIRAA,94
port_calls__20250107T000000Z__20250108T000000Z.json,67,3196961,FIKTK,70
port_calls__20250107T000000Z__20250108T000000Z.json,68,3197066,FIANK,70
port_calls__20250107T000000Z__20250108T000000Z.json,69,3197078,FIANK,50
port_calls__20250107T000000Z__20250108T000000Z.json,70,3197082,FIVEI,10
port_calls__20250107T000000Z__20250108T000000Z.json,71,3197120,FITKU,99
port_calls__20250107T000000Z__20250108T000000Z.json,72,3197179,FIANK,70
port_calls__20250107T000000Z__20250108T000000Z.json,73,3197347,FIANK,70
port_calls__20250107T000000Z__20250108T000000Z.json,74,3322531,FITKU,99
port_calls__20250108T000000Z__20250109T000000Z.json,1,3180099,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,2,3185038,FILAN,20
port_calls__20250108T000000Z__20250109T000000Z.json,3,3185041,FILAN,20
port_calls__20250108T000000Z__20250109T000000Z.json,4,3185072,FINLI,20
port_calls__20250108T000000Z__20250109T000000Z.json,5,3185164,FILAN,20
port_calls__20250108T000000Z__20250109T000000Z.json,6,3185249,FINLI,20
port_calls__20250108T000000Z__20250109T000000Z.json,7,3185255,FILAN,20
port_calls__20250108T000000Z__20250109T000000Z.json,8,3188883,FILAN,20
port_calls__20250108T000000Z__20250109T000000Z.json,9,3188899,FILAN,20
port_calls__20250108T000000Z__20250109T000000Z.json,10,3188906,FIMHQ,20
port_calls__20250108T000000Z__20250109T000000Z.json,11,3188916,FIMHQ,20
port_calls__20250108T000000Z__20250109T000000Z.json,12,3189232,FIMHQ,20
port_calls__20250108T000000Z__20250109T000000Z.json,13,3189238,FIMHQ,20
port_calls__20250108T000000Z__20250109T000000Z.json,14,3189409,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,15,3189446,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,16,3189473,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,17,3189513,FIHEL,40
port_calls__20250108T000000Z__20250109T000000Z.json,18,3189537,FIHEL,40
port_calls__20250108T000000Z__20250109T000000Z.json,19,3189558,FIHEL,40
port_calls__20250108T000000Z__20250109T000000Z.json,20,3190777,FITKU,20
port_calls__20250108T000000Z__20250109T000000Z.json,21,3190928,FITKU,20
port_calls__20250108T000000Z__20250109T000000Z.json,22,3192466,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,23,3192480,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,24,3193403,FIPOR,80
port_calls__20250108T000000Z__20250109T000000Z.json,25,3193599,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,26,3193616,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,27,3193632,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,28,3193647,FIHEL,20
port_calls__20250108T000000Z__20250109T000000Z.json,29,3193665,FIMHQ,20
port_calls__20250108T000000Z__20250109T000000Z.json,30,3193689,FIMHQ,20
port_calls__20250108T000000Z__20250109T000000Z.json,31,3193741,FIHKO,40
port_calls__20250108T000000Z__20250109T000000Z.json,32,3193745,FIKTK,40
port_calls__20250108T000000Z__20250109T000000Z.json,33,3193910,FILAN,20
port_calls__20250108T000000Z__20250109T000000Z.json,34,3194012,FITKU,20
port_calls__20250108T000000Z__20250109T000000Z.json,35,3194168,FILAN,20
port_calls__20250108T000000Z__20250109T000000Z.json,36,3194623,FINLI,40
port_calls__20250108T000000Z__20250109T000000Z.json,37,3194645,FILAN,40
port_calls__20250108T000000Z__20250109T000000Z.json,38,3194970,FIKTK,40
port_calls__20250108T000000Z__20250109T000000Z.json,39,3194971,FIHEL,70
port_calls__20250108T000000Z__20250109T000000Z.json,40,3195091,FIHKO,40
port_calls__20250108T000000Z__20250109T000000Z.json,41,3195093,FIHKO,40
port_calls__20250108T000000Z__20250109T000000Z.json,42,3195107,FIHEL,50
port_calls__20250108T000000Z__20250109T000000Z.json,43,3195260,FIMHQ,20
port_calls__20250108T000000Z__20250109T000000Z.json,44,3195273,FIMHQ,20
port_calls__20250108T000000Z__20250109T000000Z.json,45,3195318,FIHEL,50
port_calls__20250108T000000Z__20250109T000000Z.json,46,3195320,FIHEL,50
port_calls__20250108T000000Z__20250109T000000Z.json,47,3196105,FIKTK,50
port_calls__20250108T000000Z__20250109T000000Z.json,48,3196106,FIKTK,70
port_calls__20250108T000000Z__20250109T000000Z.json,49,3196108,FIVAA,20
port_calls__20250108T000000Z__20250109T000000Z.json,50,3196117,FIKOK,90
port_calls__20250108T000000Z__20250109T000000Z.json,51,3196133,FIPRS,60
port_calls__20250108T000000Z__20250109T000000Z.json,52,3196149,FITOR,70
port_calls__20250108T000000Z__20250109T000000Z.json,53,3196151,FITOR,70
port_calls__20250108T000000Z__20250109T000000Z.json,54,3196153,FIVAA,20
port_calls__20250108T000000Z__20250109T000000Z.json,55,3196160,FIOUL,40
port_calls__20250108T000000Z__20250109T000000Z.json,56,3196165,FIRAU,80
port_calls__20250108T000000Z__20250109T000000Z.json,57,3196220,FISKV,81
port_calls__20250108T000000Z__20250109T000000Z.json,58,3196315,FIKTK,70
port_calls__20250108T000000Z__20250109T000000Z.json,59,3196581,FISKV,80
port_calls__20250108T000000Z__20250109T000000Z.json,60,3196594,FIKTK,70
port_calls__20250108T000000Z__20250109T000000Z.json,61,3196741,FIUKI,60
port_calls__20250108T000000Z__20250109T000000Z.json,62,3196824,FIKTK,70
port_calls__20250108T000000Z__20250109T000000Z.json,63,3196845,FIJOE,70
port_calls__20250108T000000Z__20250109T000000Z.json,64,3196870,FIOUL,90
port_calls__20250108T000000Z__20250109T000000Z.json,65,3196873,FIHKO,70
port_calls__20250108T000000Z__20250109T000000Z.json,66,3196930,FINLI,70
port_calls__20250108T000000Z__20250109T000000Z.json,67,3196959,FIRAA,70
port_calls__20250108T000000Z__20250109T000000Z.json,68,3196960,FISKV,80
port_calls__20250108T000000Z__20250109T000000Z.json,69,3197030,FIKJO,60
port_calls__20250108T000000Z__20250109T000000Z.json,70,3197080,FIFAR,70
port_calls__20250108T000000Z__20250109T000000Z.json,71,3197094,FISKV,80
port_calls__20250108T000000Z__20250109T000000Z.json,72,3197115,FIRAU,70
port_calls__20250108T000000Z__20250109T000000Z.json,73,3197128,FIVEI,90
port_calls__20250108T000000Z__20250109T000000Z.json,74,3197282,FIPRV,90
port_calls__20250108T000000Z__20250109T000000Z.json,75,3197850,FIANK,80
port_calls__20250109T000000Z__20250110T000000Z.json,1,3184197,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,2,3185011,FINLI,20
port_calls__20250109T000000Z__20250110T000000Z.json,3,3185036,FILAN,20
port_calls__20250109T000000Z__20250110T000000Z.json,4,3185068,FILAN,20
port_calls__20250109T000000Z__20250110T000000Z.json,5,3185117,FILAN,20
port_calls__20250109T000000Z__20250110T000000Z.json,6,3185182,FILAN,20
port_calls__20250109T000000Z__20250110T000000Z.json,7,3185234,FINLI,20
port_calls__20250109T000000Z__20250110T000000Z.json,8,3186910,FIHKO,40
port_calls__20250109T000000Z__20250110T000000Z.json,9,3188884,FILAN,20
port_calls__20250109T000000Z__20250110T000000Z.json,10,3188900,FILAN,20
port_calls__20250109T000000Z__20250110T000000Z.json,11,3188917,FIMHQ,20
port_calls__20250109T000000Z__20250110T000000Z.json,12,3189137,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,13,3189233,FIMHQ,20
port_calls__20250109T000000Z__20250110T000000Z.json,14,3189410,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,15,3189447,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,16,3189474,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,17,3189514,FIHEL,40
port_calls__20250109T000000Z__20250110T000000Z.json,18,3189538,FIHEL,40
port_calls__20250109T000000Z__20250110T000000Z.json,19,3189559,FIHEL,40
port_calls__20250109T000000Z__20250110T000000Z.json,20,3190778,FITKU,20
port_calls__20250109T000000Z__20250110T000000Z.json,21,3190929,FITKU,20
port_calls__20250109T000000Z__20250110T000000Z.json,22,3192467,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,23,3192481,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,24,3193536,FIKTK,50
port_calls__20250109T000000Z__20250110T000000Z.json,25,3193600,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,26,3193602,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,27,3193615,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,28,3193646,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,29,3193660,FIHEL,20
port_calls__20250109T000000Z__20250110T000000Z.json,30,3193958,FILAN,20
port_calls__20250109T000000Z__20250110T000000Z.json,31,3193982,FITKU,20
port_calls__20250109T000000Z__20250110T000000Z.json,32,3194096,FIMHQ,20
port_calls__20250109T000000Z__20250110T000000Z.json,33,3194624,FINLI,40
port_calls__20250109T000000Z__20250110T000000Z.json,34,3194646,FILAN,40
port_calls__20250109T000000Z__20250110T000000Z.json,35,3194837,FIKTK,50
port_calls__20250109T000000Z__20250110T000000Z.json,36,3194982,FIRAU,50
port_calls__20250109T000000Z__20250110T000000Z.json,37,3195009,FIKNT,70
port_calls__20250109T000000Z__20250110T000000Z.json,38,3195092,FIHKO,40
port_calls__20250109T000000Z__20250110T000000Z.json,39,3195118,FIFOR,80
port_calls__20250109T000000Z__20250110T000000Z.json,40,3195209,FIKOK,70
port_calls__20250109T000000Z__20250110T000000Z.json,41,3195211,FIKOK,50
port_calls__20250109T000000Z__20250110T000000Z.json,42,3195233,FIKOK,60
port_calls__20250109T000000Z__20250110T000000Z.json,43,3196021,FIHKO,40
port_calls__20250109T000000Z__20250110T000000Z.json,44,3196136,FIKTK,70
port_calls__20250109T000000Z__20250110T000000Z.json,45,3196150,FISKV,80
port_calls__20250109T000000Z__20250110T000000Z.json,46,3196152,FITOR,70
port_calls__20250109T000000Z__20250110T000000Z.json,47,3196155,FIVAA,20
port_calls__20250109T000000Z__20250110T000000Z.json,48,3196210,FIKOK,81
port_calls__20250109T000000Z__20250110T000000Z.json,49,3196235,FIHKO,44
port_calls__20250109T000000Z__20250110T000000Z.json,50,3196240,FIRAU,50
port_calls__20250109T000000Z__20250110T000000Z.json,51,3196392,FIHEL,70
port_calls__20250109T000000Z__20250110T000000Z.json,52,3196894,FIPOR,70
port_calls__20250109T000000Z__20250110T000000Z.json,53,3196902,FIRAA,70
port_calls__20250109T000000Z__20250110T000000Z.json,54,3197004,FIKTK,70
port_calls__20250109T000000Z__20250110T000000Z.json,55,3197023,FINLI,70
port_calls__20250109T000000Z__20250110T000000Z.json,56,3197024,FIKAS,83
port_calls__20250109T000000Z__20250110T000000Z.json,57,3197038,FIKTK,70
port_calls__20250109T000000Z__20250110T000000Z.json,58,3197039,FIKTK,70
port_calls__20250109T000000Z__20250110T000000Z.json,59,3197045,FIKAS,40
port_calls__20250109T000000Z__20250110T000000Z.json,60,3197131,FISKV,81
port_calls__20250109T000000Z__20250110T000000Z.json,61,3197234,FIRAU,40
port_calls__20250109T000000Z__20250110T000000Z.json,62,3197260,FIJOU,70
port_calls__20250109T000000Z__20250110T000000Z.json,63,3197502,FIVEI,90
port_calls__20250109T000000Z__20250110T000000Z.json,64,3197513,FIVEI,90
port_calls__20250109T000000Z__20250110T000000Z.json,65,3197520,FIOUL,83
port_calls__20250109T000000Z__20250110T000000Z.json,66,3197805,FIVEI,10
port_calls__20250109T000000Z__20250110T000000Z.json,67,3198242,FIANK,81
port_calls__20250110T000000Z__20250111T000000Z.json,1,3177881,FIHKO,40
port_calls__20250110T000000Z__20250111T000000Z.json,2,3180338,FIHEL,20
port_calls__20250110T000000Z__20250111T000000Z.json,3,3184223,FIHEL,40
port_calls__20250110T000000Z__20250111T000000Z.json,4,3185014,FILAN,20
port_calls__20250110T000000Z__20250111T000000Z.json,5,3185021,FINLI,20
port_calls__20250110T000000Z__20250111T000000Z.json,6,3185051,FILAN,20
port_calls__20250110T000000Z__20250111T000000Z.json,7,3185148,FINLI,20
port_calls__20250110T000000Z__20250111T000000Z.json,8,3185174,FILAN,20
port_calls__20250110T000000Z__20250111T000000Z.json,9,3185235,FILAN,20
port_calls__20250110T000000Z__20250111T000000Z.json,10,3188901,FILAN,20
port_calls__20250110T000000Z__20250111T000000Z.json,11,3188907,FIMHQ,20
port_calls__20250110T000000Z__20250111T000000Z.json,12,3188918,FIMHQ,20
port_calls__20250110T000000Z__20250111T000000Z.json,13,3189234,FIMHQ,20
port_calls__20250110T000000Z__20250111T000000Z.json,14,3189239,FIMHQ,20
port_calls__20250110T000000Z__20250111T000000Z.json,15,3189411,FIHEL,20
port_calls__20250110T000000Z__20250111T000000Z.json,16,3189448,FIHEL,20
port_calls__20250110T000000Z__20250111T000000Z.json,17,3189475,FIHEL,20
port_calls__20250110T000000Z__20250111T000000Z.json,18,3189515,FIHEL,40
port_calls__20250110T000000Z__20250111T000000Z.json,19,3189539,FIHEL,40
port_calls__20250110T000000Z__20250111T000000Z.json,20,3189560,FIHEL,40
